"","gene_id","gene_name","gene_type","logFC","AveExpr","t","P.Value","adj.P.Val"
"4136","ENSG00000225006.1","AL929288.1","lincRNA",-0.0427638669813515,7.47994395072897,0,0.954772368514417,0.999999999912779
"17323","ENSG00000245812.2","LINC02202","lincRNA",-0.0544322951663476,5.53820776752408,0,0.954780535767189,0.999999999912779
"16132","ENSG00000250359.1","PTP4A1P4","processed_pseudogene",-0.0325005338029591,5.81099415102085,0,0.954781468412839,0.999999999912779
"11837","ENSG00000239628.1","AC073288.1","lincRNA",-0.0212568578139731,-0.199554992773617,0,0.954786881796524,0.999999999912779
"14586","ENSG00000250150.1","AC079349.1","lincRNA",0.0173907254342124,7.6311065441648,0,0.954787124766103,0.999999999912779
"3371","ENSG00000203761.5","MSTO2P","unprocessed_pseudogene",0.015366331088888,0.423477232075201,0,0.954803664842176,0.999999999912779
"536","ENSG00000227959.1","AL451042.2","antisense",-0.0412828321848301,4.00538172932029,0,0.954817793057006,0.999999999912779
"16542","ENSG00000250847.1","AC010350.1","unprocessed_pseudogene",0.0202795832299639,2.53999133866843,0,0.954820842925364,0.999999999912779
"13233","ENSG00000251430.1","MTCO3P27","unprocessed_pseudogene",-0.0431084023338809,4.48771971696674,0,0.954821649351182,0.999999999912779
"59","ENSG00000223764.2","LINC02593","lincRNA",-0.0119811376992927,0.478444641857287,0,0.954827468878642,0.999999999912779
"1589","ENSG00000252032.1","RNU6-1281P","snRNA",-0.0394609615768285,4.96606950662289,0,0.95489199709444,0.999999999912779
"5197","ENSG00000162852.13","CNST","protein_coding",-0.00946719598480924,1.98813427537025,0,0.954951527438311,0.999999999912779
"3754","ENSG00000231029.2","AL031733.1","processed_pseudogene",0.00948411491280619,0.0736467453184911,0,0.954958174325076,0.999999999912779
"17708","ENSG00000250509.1","AC034213.1","lincRNA",0.0204209550302168,7.85777934381253,0,0.954981926006154,0.999999999912779
"5777","ENSG00000198522.13","GPN1","protein_coding",0.0366895948304384,0.765119904337114,0,0.954987322977793,0.999999999912779
"17434","ENSG00000168269.9","FOXI1","protein_coding",0.0247537680728919,4.51267321283095,0,0.955003980985298,0.999999999912779
"1528","ENSG00000227947.1","LINC01738","lincRNA",-0.0100354483277022,-0.327937383956545,0,0.955041077142396,0.999999999912779
"11928","ENSG00000225790.1","AC007953.1","lincRNA",0.0112623238609482,-0.506205672216898,0,0.955046947106677,0.999999999912779
"5502","ENSG00000226961.3","PPIAP60","processed_pseudogene",-0.0426516362806377,2.44918017561663,0,0.955054247783143,0.999999999912779
"16586","ENSG00000249112.1","AC112196.1","antisense",-0.0474804045620091,6.79470894723803,0,0.955057948655572,0.999999999912779
"12625","ENSG00000232773.2","DEFB130D","unprocessed_pseudogene",0.00931236328065731,0.70714047704831,0,0.95507084953163,0.999999999912779
"4774","ENSG00000143768.12","LEFTY2","protein_coding",0.0263190439845415,1.52244620291954,0,0.955100422885168,0.999999999912779
"13589","ENSG00000180769.8","WDFY3-AS2","processed_transcript",-0.036732240112545,4.94428487066368,0,0.955112869772106,0.999999999912779
"18362","ENSG00000224233.1","OR2J4P","unprocessed_pseudogene",-0.0209912645936127,7.32166083207634,0,0.95511662601478,0.999999999912779
"2563","ENSG00000134255.13","CEPT1","protein_coding",-0.0435097046843128,6.20293128994274,0,0.955120824713604,0.999999999912779
"13876","ENSG00000109534.16","GAR1","protein_coding",-0.0243323222239744,1.94328173408251,0,0.955138898461683,0.999999999912779
"16977","ENSG00000255622.3","PCDHB17P","transcribed_unprocessed_pseudogene",0.0210363576987587,3.15043948615065,0,0.955140864138764,0.999999999912779
"17139","ENSG00000169252.5","ADRB2","protein_coding",0.0339222953857215,2.24135129525085,0,0.955166337661353,0.999999999912779
"1218","ENSG00000237290.2","LINC01343","lincRNA",0.0350301688530957,4.37574072192316,0,0.95518125469153,0.999999999912779
"9842","ENSG00000215034.4","DSTNP4","processed_pseudogene",0.0401414634783922,6.76797151640433,0,0.955185456315806,0.999999999912779
"17189","ENSG00000070614.14","NDST1","protein_coding",-0.016175765078999,5.91768577970865,0,0.955191419446532,0.999999999912779
"6111","ENSG00000272663.1","AC093635.1","lincRNA",0.0197168891760487,4.49132862218711,0,0.955221062214751,0.999999999912779
"11456","ENSG00000241570.8","PAQR9-AS1","antisense",0.00927737896848136,-0.678368445059103,0,0.955234757892983,0.999999999912779
"13058","ENSG00000251334.2","AC020593.1","processed_pseudogene",-0.0093335390458734,1.92789413579423,0,0.955293196034913,0.999999999912779
"7722","ENSG00000233045.1","AC097523.1","processed_pseudogene",0.0276904452660283,1.774692368038,0,0.955298534623477,0.999999999912779
"6175","ENSG00000214595.11","EML6","protein_coding",0.0447856015027421,4.56454676656529,0,0.955299144832524,0.999999999912779
"6099","ENSG00000224058.2","AC006509.1","processed_pseudogene",-0.0408273214783599,3.23587757341929,0,0.955344975899294,0.999999999912779
"7180","ENSG00000229457.1","LINC01789","lincRNA",0.0189545082699569,2.88291994224651,0,0.955350292451437,0.999999999912779
"7764","ENSG00000232772.1","MTND4P22","processed_pseudogene",0.0126137328123469,1.61305891344705,0,0.955362765442444,0.999999999912779
"1189","ENSG00000134697.12","GNL2","protein_coding",0.0366884285441781,2.25724482695012,0,0.955376021183661,0.999999999912779
"15357","ENSG00000249572.1","AC034231.1","antisense",0.0352645859943376,5.64350362739067,0,0.95538499764274,0.999999999912779
"14912","ENSG00000188818.12","ZDHHC11","protein_coding",-0.0153010030651864,1.90574736216863,0,0.955389240279742,0.999999999912779
"3741","ENSG00000227907.1","AL158837.1","antisense",-0.0117853005977435,0.680152443574417,0,0.955430909241908,0.999999999912779
"3231","ENSG00000143556.8","S100A7","protein_coding",-0.00930559855330969,-0.230201521085224,0,0.955449390632934,0.999999999912779
"16725","ENSG00000250244.5","AC010307.4","antisense",-0.0244335188909087,0.472056821950795,0,0.95546293603529,0.999999999912779
"11726","ENSG00000207779.1","MIR15B","miRNA",0.016766730887066,2.26436458206689,0,0.955480426244077,0.999999999912779
"15437","ENSG00000250003.2","LINC02107","lincRNA",-0.0413697973777891,6.64233752220753,0,0.955489000601813,0.999999999912779
"13515","ENSG00000251321.1","PCAT4","lincRNA",-0.0379798266844202,4.3956427140375,0,0.955489460611882,0.999999999912779
"11430","ENSG00000069849.10","ATP1B3","protein_coding",0.0132953842726695,0.807952805085066,0,0.955505030605525,0.999999999912779
"192","ENSG00000227589.1","AL136528.1","antisense",0.0192190929407851,2.00642837515416,0,0.955520617625729,0.999999999912779
"13298","ENSG00000248635.1","AC147055.1","unprocessed_pseudogene",0.0248071110980091,1.75747527385819,0,0.955523568385013,0.999999999912779
"5330","ENSG00000284452.1","AC093326.2","lincRNA",-0.0311076881479724,6.80713309484411,0,0.955544777266842,0.999999999912779
"16548","ENSG00000181867.2","FTMT","protein_coding",-0.0360970732214439,1.44314555960349,0,0.955549631166174,0.999999999912779
"2790","ENSG00000226067.6","LINC00623","lincRNA",0.0293806982093918,5.31971495048558,0,0.955563823632025,0.999999999912779
"3077","ENSG00000206931.1","RNU6-1042P","snRNA",-0.0173991623879056,1.86241393600887,0,0.955564805278919,0.999999999912779
"3400","ENSG00000198952.8","SMG5","protein_coding",0.0280344071060514,2.1242167398836,0,0.955577638020987,0.999999999912779
"4222","ENSG00000151414.14","NEK7","protein_coding",-0.0127782648646984,6.19844013138813,0,0.955600967532161,0.999999999912779
"5892","ENSG00000265301.1","MIR548AD","miRNA",-0.00999194949733165,0.388915221521622,0,0.955611237820599,0.999999999912779
"2031","ENSG00000235613.2","NSRP1P1","processed_pseudogene",-0.0205031154207681,1.40133593559274,0,0.955612823164165,0.999999999912779
"12499","ENSG00000250476.1","ENPP7P9","processed_pseudogene",0.0237631772114709,3.02883978087858,0,0.955638572358554,0.999999999912779
"11283","ENSG00000081307.12","UBA5","protein_coding",-0.0181541365952988,2.15602430957604,0,0.955662465376298,0.999999999912779
"5839","ENSG00000277893.1","SRD5A2","protein_coding",0.0592042421491808,4.9108573809279,0,0.955701321574266,0.999999999912779
"16832","ENSG00000031003.10","FAM13B","protein_coding",-0.0146612130252306,1.91109972733423,0,0.95572215152055,0.999999999912779
"19015","ENSG00000096384.19","HSP90AB1","protein_coding",-0.0357933303427589,3.88276223460802,0,0.955725818953743,0.999999999912779
"748","ENSG00000232482.2","AL357134.1","processed_pseudogene",-0.0383714609986788,7.34996473386308,0,0.955745533620345,0.999999999912779
"17661","ENSG00000234284.6","ZNF879","protein_coding",-0.0192148435441078,7.42804902601394,0,0.95574930067201,0.999999999912779
"18251","ENSG00000112812.15","PRSS16","protein_coding",-0.0445172404523181,6.80106367743737,0,0.955762911146843,0.999999999912779
"6828","ENSG00000283196.2","AC006453.2","transcribed_unprocessed_pseudogene",-0.0401357275896974,7.09290196137445,0,0.95585399865646,0.999999999912779
"5282","ENSG00000177186.3","OR2M7","protein_coding",-0.0347824868102215,6.44586365086402,0,0.955880422495544,0.999999999912779
"17533","ENSG00000251122.1","NIFKP2","processed_pseudogene",0.0576137962202834,4.94398508587406,0,0.955928839072047,0.999999999912779
"5426","ENSG00000236790.5","LINC00299","lincRNA",-0.0307315741135728,3.96655180709479,0,0.955933462422883,0.999999999912779
"16187","ENSG00000249514.1","TMEM251P1","processed_pseudogene",-0.0189473796552633,3.96848795015168,0,0.955938699356172,0.999999999912779
"9283","ENSG00000115687.13","PASK","protein_coding",0.0244997287655328,5.30367856708816,0,0.955965842981387,0.999999999912779
"8953","ENSG00000226539.1","AC012512.1","processed_pseudogene",-0.0201822678297261,1.7860857251821,0,0.955988949311517,0.999999999912779
"14095","ENSG00000251821.1","RNU6-583P","snRNA",-0.0522761338786295,3.78873696795422,0,0.955992682617909,0.999999999912779
"16462","ENSG00000164221.12","CCDC112","protein_coding",0.0300676697177601,3.32135510688762,0,0.956008856415104,0.999999999912779
"13459","ENSG00000163749.17","CCDC158","protein_coding",0.0203357875729015,7.4182771339033,0,0.95604619181819,0.999999999912779
"16091","ENSG00000249100.1","AC008885.2","lincRNA",-0.0199494557674046,2.6132896364656,0,0.956049102767979,0.999999999912779
"11172","ENSG00000179407.3","DNAJB8","protein_coding",0.0375622766904076,8.39179959558449,0,0.956051649342935,0.999999999912779
"8210","ENSG00000201102.1","RF00019","misc_RNA",-0.0334938597673589,6.04276440976838,0,0.956074583719893,0.999999999912779
"4804","ENSG00000228729.1","AL627308.1","processed_pseudogene",0.0303417999704039,6.23773634812168,0,0.956082202779469,0.999999999912779
"1391","ENSG00000237950.1","AL357079.1","antisense",0.0433251851682595,6.41617619069872,0,0.956089997062885,0.999999999912779
"10267","ENSG00000212452.1","SNORD69","snoRNA",-0.0181617308741977,7.70924147139508,0,0.956105651490171,0.999999999912779
"11671","ENSG00000222499.1","RN7SKP177","misc_RNA",0.012816728869616,1.88047857656415,0,0.956114079700481,0.999999999912779
"10789","ENSG00000200610.1","RF00019","misc_RNA",-0.0151702137150346,-0.212897325999275,0,0.956132833576058,0.999999999912779
"17958","ENSG00000111843.13","TMEM14C","protein_coding",-0.0584939743727106,4.77550985590501,0,0.956158922314124,0.999999999912779
"10165","ENSG00000114349.9","GNAT1","protein_coding",-0.0158169799593529,0.427770014375019,0,0.956165150333683,0.999999999912779
"6663","ENSG00000176407.17","KCMF1","protein_coding",0.0369384388409424,9.86343189373143,0,0.95618227265197,0.999999999912779
"7152","ENSG00000115641.18","FHL2","protein_coding",0.0524317519927831,3.66752411225836,0,0.956192975107083,0.999999999912779
"17870","ENSG00000220685.3","AL139094.1","processed_pseudogene",-0.0191992180453312,5.71206023828713,0,0.956254114668712,0.999999999912779
"4615","ENSG00000232809.1","VDAC1P10","processed_pseudogene",-0.0324315222233507,0.795470400082163,0,0.956276466609515,0.999999999912779
"2423","ENSG00000234441.1","AC105272.1","unprocessed_pseudogene",-0.0431260516339158,5.65876608988378,0,0.956281688825737,0.999999999912779
"11269","ENSG00000248530.1","BCL2L12P1","processed_pseudogene",0.0265478363906995,4.72840517660647,0,0.956283713816061,0.999999999912779
"18878","ENSG00000180211.5","FO393411.1","processed_pseudogene",-0.0110002898083404,4.46567476148131,0,0.956284029426838,0.999999999912779
"11778","ENSG00000231516.3","CBX1P5","processed_pseudogene",-0.0493826461375489,5.02343591449308,0,0.95629065876544,0.999999999912779
"2481","ENSG00000228054.2","RANP5","processed_pseudogene",-0.0311564810817606,7.3514113565947,0,0.956327749117317,0.999999999912779
"12088","ENSG00000113790.10","EHHADH","protein_coding",-0.0355555552101845,8.22714748699814,0,0.956350801300513,0.999999999912779
"6198","ENSG00000138035.14","PNPT1","protein_coding",-0.0410922284051878,3.02523649939078,0,0.95635980385925,0.999999999912779
"14664","ENSG00000164120.13","HPGD","protein_coding",0.0188118920219677,2.18742586917449,0,0.956373402952134,0.999999999912779
"10068","ENSG00000164049.14","FBXW12","protein_coding",-0.0274896528211912,6.26932346918444,0,0.956377107197124,0.999999999912779
"16939","ENSG00000199990.1","VTRNA1-1","misc_RNA",-0.0187417914913788,3.297960682155,0,0.956380970921536,0.999999999912779
"12223","ENSG00000224403.1","DPPA2P3","processed_pseudogene",-0.0333634265895296,7.44686725047889,0,0.956392391057553,0.999999999912779
"5240","ENSG00000177476.3","OR2G3","protein_coding",-0.0379087169537227,4.67846584891482,0,0.956395796030259,0.999999999912779
"16293","ENSG00000249448.1","MTCO1P24","processed_pseudogene",-0.0304430374570548,3.91235055794151,0,0.956409934548856,0.999999999912779
"18145","ENSG00000168405.17","CMAHP","transcribed_unitary_pseudogene",-0.045433129034,2.71963696104939,0,0.956422181083071,0.999999999912779
"10814","ENSG00000284828.1","AC012020.2","TEC",0.0503278969585658,4.24690764537848,0,0.95642588076833,0.999999999912779
"13798","ENSG00000169836.4","TACR3","protein_coding",-0.00948987283871283,4.06205259979012,0,0.956466174004537,0.999999999912779
"42","ENSG00000284662.1","OR4F16","protein_coding",-0.0140517896570279,0.481070520071379,0,0.956475704783168,0.999999999912779
"11876","ENSG00000231384.1","AC007919.2","processed_pseudogene",-0.011591095333468,4.89000029210146,0,0.956482634449094,0.999999999912779
"4686","ENSG00000136630.12","HLX","protein_coding",-0.0141401437503157,5.10962311300045,0,0.956495899969607,0.999999999912779
"16294","ENSG00000251102.1","CTBP2P4","processed_pseudogene",-0.0164479363002332,1.78725875324502,0,0.956501877678376,0.999999999912779
"18257","ENSG00000271755.1","AL031118.1","lincRNA",0.0288372444854716,4.22084069604454,0,0.95653257896678,0.999999999912779
"15430","ENSG00000206743.1","RNU6-484P","snRNA",0.0529040895283707,6.79813247873945,0,0.956537100246576,0.999999999912779
"1149","ENSG00000271554.1","AL138787.2","antisense",0.0222659161363092,4.80592846848865,0,0.956544521701635,0.999999999912779
"13081","ENSG00000250473.1","DUTP7","processed_pseudogene",0.0093934720347798,-1.59048390236694,0,0.956570388939092,0.999999999912779
"11890","ENSG00000213169.3","AC069218.1","processed_pseudogene",0.0382799047243523,2.20274193101143,0,0.956573016340487,0.999999999912779
"18086","ENSG00000240869.3","RN7SL128P","misc_RNA",0.0159644613729892,2.54914711133901,0,0.956574417112156,0.999999999912779
"9779","ENSG00000168016.14","TRANK1","protein_coding",-0.0401099315568941,4.71846515146558,0,0.956619426859924,0.999999999912779
"10987","ENSG00000183833.16","MAATS1","protein_coding",-0.0387202931393474,7.1327177360302,0,0.956631703412969,0.999999999912779
"15794","ENSG00000249894.1","AC024581.1","lincRNA",-0.0275767530245416,5.88474649630954,0,0.956636323439217,0.999999999912779
"5055","ENSG00000244020.2","MT1HL1","protein_coding",-0.0486870176029221,4.81700708035213,0,0.956654452066705,0.999999999912779
"179","ENSG00000142611.16","PRDM16","protein_coding",0.0408871070903364,4.15939332437776,0,0.956666887837076,0.999999999912779
"18717","ENSG00000112514.15","CUTA","protein_coding",0.018619260996862,0.0665462289300034,0,0.956690075136652,0.999999999912779
"17919","ENSG00000153162.8","BMP6","protein_coding",0.0108213495602073,5.39629041948864,0,0.956754255822659,0.999999999912779
"7889","ENSG00000162989.4","KCNJ3","protein_coding",0.0126056916707361,4.18908353169646,0,0.956769415844572,0.999999999912779
"16680","ENSG00000224431.1","AC063976.2","processed_pseudogene",-0.010512344686657,-0.148319016363612,0,0.956778254316373,0.999999999912779
"3058","ENSG00000266472.5","MRPS21","protein_coding",0.0537946725683715,6.52298520292167,0,0.956799261778232,0.999999999912779
"14699","ENSG00000201931.1","RNA5SP172","rRNA",0.021132534651722,5.0474845733716,0,0.956810084723266,0.999999999912779
"8486","ENSG00000138356.13","AOX1","protein_coding",-0.0132559525740152,1.74061519713717,0,0.956823588920907,0.999999999912779
"12610","ENSG00000248933.2","USP17L22","protein_coding",0.0248004194705236,0.941949711972995,0,0.95683253275104,0.999999999912779
"5496","ENSG00000145063.14","FLJ33534","lincRNA",-0.0421373633900344,2.71310479397302,0,0.956860881388868,0.999999999912779
"7369","ENSG00000222923.1","RNU2-41P","snRNA",-0.0527708691798493,2.97811159442478,0,0.956872742374658,0.999999999912779
"14780","ENSG00000248517.1","LINC02437","lincRNA",-0.0152321141011411,1.28136193206418,0,0.956916983137365,0.999999999912779
"18536","ENSG00000272221.1","AL645933.2","lincRNA",-0.00924051603604719,-0.232198872484156,0,0.956924499006849,0.999999999912779
"3070","ENSG00000274963.1","RN7SL600P","misc_RNA",0.0382656169134749,2.28627928888975,0,0.956925765943097,0.999999999912779
"11091","ENSG00000243508.1","AC108688.1","processed_pseudogene",-0.0138001575467671,2.51631992408065,0,0.956926269916773,0.999999999912779
"17733","ENSG00000277912.1","MIR8089","miRNA",-0.0102097425189834,0.507931908916068,0,0.956929265268217,0.999999999912779
"12612","ENSG00000232264.4","USP17L24","protein_coding",-0.0314744016897961,6.21901830579326,0,0.956964293512387,0.999999999912779
"11988","ENSG00000206932.1","RNU6-4P","snRNA",0.0311966532512872,4.77706344384615,0,0.956983734693802,0.999999999912779
"12320","ENSG00000185798.7","WDR53","protein_coding",-0.0489550256290811,3.46894542560976,0,0.957004056635913,0.999999999912779
"6510","ENSG00000163016.9","ALMS1P1","transcribed_unprocessed_pseudogene",-0.0327323821151379,4.43892449572807,0,0.95706232314302,0.999999999912779
"6258","ENSG00000237651.6","C2orf74","protein_coding",-0.0385992385214199,5.86680973672884,0,0.95706500961751,0.999999999912779
"1378","ENSG00000178922.16","HYI","protein_coding",-0.0183141463013243,3.03258702307659,0,0.957072759357149,0.999999999912779
"18711","ENSG00000229596.3","MYL8P","processed_pseudogene",-0.0370402928761328,3.43915456899805,0,0.957078055719743,0.999999999912779
"460","ENSG00000279804.2","PRAMEF18","protein_coding",-0.0464402350024964,5.64333718119072,0,0.957100934138652,0.999999999912779
"4274","ENSG00000159166.13","LAD1","protein_coding",-0.0444388562208312,4.79111244504675,0,0.957182471951915,0.999999999912779
"1769","ENSG00000235215.2","AL592431.1","lincRNA",-0.025621421473346,6.1517609026739,0,0.957186539543969,0.999999999912779
"5385","ENSG00000237401.6","LINC01304","lincRNA",0.0114117768328277,1.59468505928597,0,0.957192429568098,0.999999999912779
"1994","ENSG00000224493.1","AC093156.1","processed_pseudogene",-0.0190187666600861,2.43421111897118,0,0.957200513735045,0.999999999912779
"15719","ENSG00000251279.1","SMIM15-AS1","antisense",0.0254865435719247,3.58077072233216,0,0.957217253209424,0.999999999912779
"2955","ENSG00000234190.1","AC241644.2","lincRNA",0.0200468400125969,2.46719795469424,0,0.957233652221404,0.999999999912779
"6733","ENSG00000285793.1","AC125232.2","processed_transcript",-0.027877260766211,6.31928436072509,0,0.957245214309405,0.999999999912779
"3446","ENSG00000235700.1","CYCSP52","processed_pseudogene",0.043322238845022,6.13929922453576,0,0.95726038129148,0.999999999912779
"5658","ENSG00000173960.13","UBXN2A","protein_coding",-0.0202812682498846,3.0912518433716,0,0.957268369070325,0.999999999912779
"2072","ENSG00000235089.1","AL357632.1","processed_pseudogene",0.0302248947519512,5.04162265529453,0,0.957284496753263,0.999999999912779
"9025","ENSG00000163053.10","SLC16A14","protein_coding",0.0153426363687635,0.492181394426603,0,0.957287880269615,0.999999999912779
"1625","ENSG00000236290.1","EEF1GP7","processed_pseudogene",0.0237966196289177,5.78384320380893,0,0.957302968463586,0.999999999912779
"17055","ENSG00000236714.1","LINC01844","lincRNA",-0.0457069053887775,2.1184166887612,0,0.95732252085425,0.999999999912779
"8524","ENSG00000155749.12","ALS2CR12","protein_coding",0.0290055773730523,6.19825284812568,0,0.957328870355009,0.999999999912779
"10254","ENSG00000010322.15","NISCH","protein_coding",0.00930666825459573,-0.614565675929987,0,0.957338560314973,0.999999999912779
"9319","ENSG00000261186.2","LINC01238","antisense",-0.0255649804444147,2.85760047775132,0,0.957349088179913,0.999999999912779
"11245","ENSG00000249253.1","AC093004.1","processed_pseudogene",-0.010153142951839,-1.25019975008642,0,0.957366784249907,0.999999999912779
"12935","ENSG00000121892.14","PDS5A","protein_coding",-0.00882096236546433,1.36093277880364,0,0.957380438967693,0.999999999912779
"8494","ENSG00000207116.1","RNU6-31P","snRNA",-0.0466569462423782,5.00428900145168,0,0.95739327677696,0.999999999912779
"18882","ENSG00000226070.1","AL139275.1","lincRNA",-0.0443981669148391,6.97703864592733,0,0.957394228558743,0.999999999912779
"3113","ENSG00000265753.2","RN7SL444P","misc_RNA",0.00962166799265507,-0.209321281836648,0,0.957396566412945,0.999999999912779
"1727","ENSG00000233079.2","LINC01755","lincRNA",-0.0234612650974189,8.52823738275634,0,0.957414122780707,0.999999999912779
"1718","ENSG00000231090.2","MIR4422HG","lincRNA",-0.0422901726199134,2.66666117614204,0,0.957481126756817,0.999999999912779
"7216","ENSG00000172985.10","SH3RF3","protein_coding",0.0315696979093828,7.19687802042485,0,0.957500163250483,0.999999999912779
"17482","ENSG00000206741.1","RF00019","misc_RNA",0.00951644426643659,-0.729164664741785,0,0.957520353668099,0.999999999912779
"1206","ENSG00000252448.1","RF00092","snoRNA",-0.0184557716310127,1.56541886341111,0,0.957531389840751,0.999999999912779
"9563","ENSG00000263740.2","RN7SL4P","misc_RNA",-0.0141083575976741,2.28620467638939,0,0.95754295653953,0.999999999912779
"11842","ENSG00000283474.1","MIR6828","miRNA",0.0550187524270093,4.89999194834599,0,0.957554623783226,0.999999999912779
"12655","ENSG00000248777.1","AC006499.1","processed_pseudogene",0.0102340972979038,5.89181471500684,0,0.957563258029875,0.999999999912779
"15808","ENSG00000250066.1","AC093248.1","lincRNA",-0.0132032296639089,-1.99154391230638,0,0.957571599323831,0.999999999912779
"10484","ENSG00000285708.1","AC097634.4","protein_coding",-0.0110472245422939,-0.117609746956091,0,0.957581909064791,0.999999999912779
"14719","ENSG00000251433.1","CCNHP1","processed_pseudogene",0.0546756777784976,6.43640634298955,0,0.957605779760277,0.999999999912779
"14840","ENSG00000242169.2","AC093789.1","processed_pseudogene",-0.0232424640469418,1.28205073067193,0,0.957631582032554,0.999999999912779
"5695","ENSG00000119772.16","DNMT3A","protein_coding",0.0329862167707786,7.89888356513066,0,0.957635891687347,0.999999999912779
"6818","ENSG00000253870.1","IGKV1-32","IG_V_pseudogene",0.0117743916222481,5.16840216305955,0,0.957661028944189,0.999999999912779
"11986","ENSG00000242808.8","SOX2-OT","sense_overlapping",0.0331141204136596,0.781358877796967,0,0.957666652301275,0.999999999912779
"9179","ENSG00000228499.1","TMSB10P1","processed_pseudogene",0.0449111822939055,9.3221946435305,0,0.957683925770695,0.999999999912779
"12245","ENSG00000229334.1","AC046143.1","antisense",0.0374710045541969,6.5282452068168,0,0.957685971532442,0.999999999912779
"17058","ENSG00000285366.1","AC008533.1","TEC",0.0295329327947447,5.3403516732576,0,0.957688149887123,0.999999999912779
"5971","ENSG00000227028.6","SLC8A1-AS1","antisense",-0.0125672879249604,5.97562583723532,0,0.957713927322752,0.999999999912779
"11221","ENSG00000178804.7","H1FOO","protein_coding",-0.0247285553469414,0.363455344601249,0,0.957750267398175,0.999999999912779
"17272","ENSG00000253370.2","AC027308.1","unprocessed_pseudogene",-0.0388579199663717,5.39120988714801,0,0.957786213741749,0.999999999912779
"11932","ENSG00000197584.11","KCNMB2","protein_coding",0.0120776331984303,-0.735530898737075,0,0.957827346414157,0.999999999912779
"17287","ENSG00000285868.1","AC008676.3","protein_coding",-0.00972024775313731,1.66479651293951,0,0.957833273970855,0.999999999912779
"9129","ENSG00000130561.16","SAG","protein_coding",-0.0258018863864441,4.65200233804649,0,0.957856457950437,0.999999999912779
"17160","ENSG00000113712.17","CSNK1A1","protein_coding",-0.00896622628132257,0.813364310261512,0,0.957875472516456,0.999999999912779
"4893","ENSG00000213029.3","SPHAR","protein_coding",0.0159844376085748,2.49298246473877,0,0.957889556830814,0.999999999912779
"8239","ENSG00000223096.1","RNU5E-9P","snRNA",-0.0397178136828416,6.34650367927351,0,0.957902066805159,0.999999999912779
"2273","ENSG00000224093.5","AL109613.1","antisense",-0.0500112020326255,3.7389574433697,0,0.957931757057094,0.999999999912779
"15534","ENSG00000249286.1","AMD1P3","processed_pseudogene",-0.0149685200943139,2.68763333259033,0,0.957938631475157,0.999999999912779
"14929","ENSG00000250584.2","LINC01511","lincRNA",0.0288977243341496,4.82356784627185,0,0.95794297837938,0.999999999912779
"15861","ENSG00000145736.14","GTF2H2","protein_coding",0.0360012568019582,7.44890881917099,0,0.957945033081588,0.999999999912779
"17351","ENSG00000164611.12","PTTG1","protein_coding",0.013864786640637,4.16855153910172,0,0.95800034059361,0.999999999912779
"8355","ENSG00000115368.9","WDR75","protein_coding",0.0193349508882985,1.56896859503986,0,0.958007066149875,0.999999999912779
"6776","ENSG00000283270.1","AC244205.2","transcribed_unprocessed_pseudogene",-0.0154312232929865,2.59103350520019,0,0.958022989176297,0.999999999912779
"6619","ENSG00000277171.1","AC010975.3","unprocessed_pseudogene",0.0231407036739301,3.47059224961647,0,0.958032574319389,0.999999999912779
"10349","ENSG00000163681.14","SLMAP","protein_coding",-0.037541349892265,5.80491502410865,0,0.958037761934137,0.999999999912779
"15481","ENSG00000253098.1","RNU7-161P","snRNA",0.0316180789453046,8.4074186778129,0,0.958053431689408,0.999999999912779
"2827","ENSG00000252826.1","RNU1-92P","snRNA",-0.0499600062625203,4.76992334517417,0,0.958063577139553,0.999999999912779
"16559","ENSG00000250328.5","MGC32805","antisense",-0.0470817924226823,4.913810637041,0,0.958068085968995,0.999999999912779
"1236","ENSG00000127603.25","MACF1","protein_coding",0.0390884681858294,6.39693622880535,0,0.958068260439129,0.999999999912779
"12784","ENSG00000109606.12","DHX15","protein_coding",0.0272490772399537,3.02573651395788,0,0.958069328526696,0.999999999912779
"5634","ENSG00000270654.1","NUTF2P8","processed_pseudogene",-0.0404080193605774,3.93586841962296,0,0.958073720148164,0.999999999912779
"4746","ENSG00000206887.1","RNU6-1008P","snRNA",-0.0196980880475708,7.07780132397791,0,0.958113053779019,0.999999999912779
"1961","ENSG00000233994.2","GDI2P2","processed_pseudogene",0.0318461084944756,7.28417037959096,0,0.958118236067019,0.999999999912779
"14182","ENSG00000250033.5","SLC7A11-AS1","processed_transcript",0.0121170997356448,4.36918921902191,0,0.958138195063106,0.999999999912779
"1850","ENSG00000238653.1","RNU7-62P","snRNA",0.0268763463073342,1.37608978950354,0,0.958142658436614,0.999999999912779
"9250","ENSG00000264279.1","MIR4786","miRNA",0.0373884700452364,5.35107154497064,0,0.958161743347633,0.999999999912779
"5632","ENSG00000233005.1","AC018742.1","lincRNA",-0.0408399876099971,7.05778801594469,0,0.958206663375351,0.999999999912779
"18259","ENSG00000096654.15","ZNF184","protein_coding",0.0239123850030151,2.92755376833916,0,0.958207708901091,0.999999999912779
"9372","ENSG00000268509.2","AC026202.3","antisense",-0.0339097069129625,6.13799585256328,0,0.958210285867975,0.999999999912779
"65","ENSG00000272512.1","AL645608.7","lincRNA",-0.0317542745334749,3.75575970803185,0,0.958231095265455,0.999999999912779
